Administrative;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;M11;New_Visitor;Returning_Visitor;Revenue
3;27;1491,5;0,013968254;0,021326007;5772982827;1;0;1;0
0;2;35,5;0;0,1;0;0;0;1;0
0;8;4446333333;0;0,025;0;1;0;1;0
0;5;93;0;0,04;0;1;0;1;0
0;121;4218074847;0,009985097;0,026514442;1;0;0;1;0
1;9;700;0;0,011111111;2962188989;0;0;1;1
2;97;1940293452;0,01717251;0,032369194;0;1;0;1;0
4;27;705,5;0;0,007901235;0;1;0;1;0
6;11;3806666667;0;0,005128205;0;0;0;1;0
15;343;2997046597;0,005315857;0,02897116;0;0;0;1;0
3;18;607,5;0;0,010526316;3617637419;1;1;0;1
0;9;53;0,066666667;0,111111111;0;0;0;1;0
0;6;1127083333;0,04;0,023333333;0;1;1;0;0
10;61;2267330952;0,002739726;0,005348989;486094789;1;0;1;1
0;12;252,75;0;0,016666667;0;0;0;1;0
0;27;8571833333;0;0,017283951;0;1;0;1;0
0;103;3626003223;0,00751634;0,035131628;0;1;0;1;0
0;7;512,25;0;0,014285714;0;0;1;0;0
0;1;0;0,2;0,2;0;1;0;1;0
4;245;7569248612;0,007646236;0,016468484;4770910365;1;0;1;0
16;122;3492316304;0,006547137;0,015792367;8657772177;1;0;1;0
12;33;5363227273;0,007317073;0,015853659;0;0;0;1;0
2;39;2207757143;0,009756098;0,023577236;0;0;0;1;0
6;41;1119854167;0,004545455;0,012045455;2703986205;1;1;0;0
9;123;5969573168;0,001538462;0,013923077;1069237969;1;1;0;1
6;24;1737;0,006896552;0,015172414;2351599702;1;0;1;1
0;113;5178531731;0,003896104;0,030191572;0;1;0;1;1
0;10;426,5;0;0,02;0;1;1;0;0
4;9;198,25;0,018181818;0,036363636;0;1;0;1;0
2;16;1226;0;0,0125;1434766783;0;1;0;1
0;10;1089166667;0,02;0,04;0;1;0;1;0
2;26;1198024145;0,003888889;0,03;1450274386;1;0;1;0
0;60;2606779545;0,006666667;0,021944444;0;0;0;1;0
4;10;285,5;0,033333333;0,083333333;0;0;0;1;0
12;175;4877122575;0,006906077;0,014774057;0;1;0;1;1
0;66;151483631;0,022887324;0,044913928;0;0;0;1;0
0;3;896,5;0;0,033333333;0;0;0;1;0
3;48;1572,2;0,017687075;0,0388854;2011392747;1;0;1;1
2;24;567,25;0;0,011538462;0;0;0;1;0
0;159;5878940603;0,008962264;0,018569755;0;1;0;1;1
0;25;3146964286;0;0,015666667;0;0;0;1;0
0;31;445625;0,019354839;0,030322581;0;1;0;1;0
4;15;2571666667;0,05;0,04875;0;0;0;1;0
2;28;9869333333;0,044166667;0,057;0;0;0;1;0
5;4;213,5;0;0,009090909;0;1;1;0;1
0;13;549,2;0,019230769;0,045421245;0;1;0;1;0
3;15;130,05;0,023529412;0,050980392;0;1;0;1;0
0;1;0;0,2;0,2;0;1;0;1;0
3;23;13479625;0,008333333;0,020833333;324141704;1;0;1;0
0;17;1040,1;0;0,013333333;1288278691;0;1;0;1
12;45;2033845238;0;0,007154088;2123244876;1;0;1;0
3;55;1833244643;0;0,008286252;1861684302;1;0;1;1
0;8;138375;0;0,025;0;0;1;0;0
0;24;445;0;0,033333333;0;0;1;0;0
4;31;1592233333;0;0,011574074;5706546413;0;0;1;0
0;88;2366192105;0,01247191;0,030501264;0;1;0;1;0
2;23;4724166667;0;0,032985131;0;0;0;1;0
0;30;1438;0;0,013793103;1001655678;1;0;1;1
0;9;125,5;0,007407407;0,022222222;0;1;0;1;0
0;8;143,25;0;0,05;0;0;0;1;0
0;2;145,5;0;0,05;0;1;1;0;0
0;5;117,75;0;0,04;0;0;0;1;0
8;171;6400430101;0,006967985;0,017556729;4213364204;1;0;1;1
5;11;2376666667;0;0,018181818;0;0;0;1;0
4;34;1395445862;0,038927739;0,042311136;4866071756;1;0;1;1
2;45;1660;0,022727273;0,0375;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
0;22;1368;0,004545455;0,013636364;0;1;0;1;0
5;30;2188258333;0;0,0078125;4558268367;1;1;0;1
15;202;1001426935;0,004038462;0,021947073;1606825723;1;0;1;1
3;24;876,55;0,003076923;0,018034188;0;1;0;1;0
0;116;3184815705;0,00015674;0,022635468;0;1;0;1;0
6;27;5466071429;0,013095238;0,034702381;0;0;0;1;0
0;4;186,25;0,05;0,066666667;0;1;0;1;0
2;19;523,25;0,0375;0,046666667;2818955966;1;0;1;1
0;45;801,05;0,004444444;0,019444444;0;0;0;1;0
0;8;92,25;0,041666667;0,066666667;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
10;82;1853286538;0;0,015957265;1101940759;0;0;1;0
0;16;1558,25;0;0,013244048;0;1;1;0;0
0;12;312,35;0;0,041666667;0;1;0;1;0
0;22;573,75;0;0,018181818;0;1;1;0;0
7;68;243574375;0,002564103;0,01555896;0;0;0;1;0
0;16;241,4;0,029166667;0,045833333;0;1;0;1;0
0;49;2259047619;0,008163265;0,034693878;0;1;0;1;0
7;5;50;0;0,05;0;0;0;1;0
0;38;1338778571;0,011111111;0,024532828;0;1;0;1;0
0;94;3085,25;0;0,00609319;0;1;0;1;0
0;107;3723529739;0,001094276;0,01972313;0;1;0;1;0
5;27;3545833333;0,014285714;0,023809524;0;1;0;1;0
1;50;1317795833;0,01;0,021469506;0;1;0;1;0
0;1;0;0,2;0,2;0;1;0;1;0
0;53;6614455285;0,000754717;0,006528045;0;1;0;1;0
3;96;1949647252;0,00742268;0,014405743;0;0;0;1;0
1;51;1544855159;0,012244898;0,027755102;0;1;0;1;0
5;49;1465555338;0,02384954;0,023755148;206672459;1;0;1;1
0;1;70,5;0;0,1;0;1;0;1;0
0;49;3247583333;0,025531915;0,037163121;0;0;0;1;0
1;71;1733658333;0;0,002898551;0;1;0;1;0
0;9;82,5;0;0,033333333;0;0;0;1;0
2;13;477,5;0,0125;0,01875;0;0;0;1;0
1;130;3376027564;0,007518797;0,029169274;0;0;0;1;0
0;33;6298583333;0,006060606;0,03030303;0;1;0;1;0
13;71;2582699717;0;0,013853727;6733744751;1;0;1;0
4;50;2428,35;0,020512821;0,041868132;9442927064;1;0;1;0
0;137;4045726634;0,009993099;0,021710569;0;1;0;1;0
8;19;2081,5;0;0,01;2454706296;1;1;0;1
10;122;2743213113;0,000199005;0,005114363;1483210939;1;0;1;1
0;11;203,5;0,018181818;0,042424242;0;0;0;1;0
0;6;254,5;0;0,033333333;0;1;1;0;1
3;17;161,55;0;0,018518519;0;1;0;1;0
3;91;4155620833;0,002553191;0,022150056;0;1;0;1;0
2;29;1268125;0,008333333;0,038;2504441774;1;0;1;1
0;2;155,5;0,1;0,15;0;0;0;1;0
0;29;2374,5;0;0,002298851;0;1;0;1;0
5;39;1056511364;0,02;0,031666667;0;0;0;1;0
0;1;0;0,2;0,2;0;1;1;0;0
3;74;2378263492;0,005333333;0,025042424;4141458811;1;0;1;1
3;109;2587530411;0;0,01036036;0;1;0;1;1
7;7;2195833333;0;0,018181818;0;0;0;1;0
0;40;1542,35;0;0,031666667;0;1;0;1;1
1;19;444,75;0;0,010526316;212112655;1;1;0;1
4;52;1423790476;0,005454545;0,008484848;0;0;0;1;0
0;6;184;0,066666667;0,116666667;0;1;0;1;0
3;60;154808631;0,006349206;0,025925926;2292341151;1;0;1;0
0;11;234,1;0;0,022222222;0;0;0;1;0
4;173;6014398401;0,009530632;0,025130309;153931845;1;0;1;1
0;4;251;0,05;0,1;0;1;0;1;0
0;24;3181,5;0,002777778;0,027083333;0;1;0;1;0
0;10;383;0;0,05;0;1;1;0;0
0;16;530625;0;0,0125;0;1;0;1;0
1;10;1202875;0;0,025454545;0;0;0;1;0
3;7;1170833333;0;0,044444444;0;1;0;1;0
0;97;1835556213;0,019984314;0,031314735;0;1;0;1;0
0;27;8677777778;0;0,004487179;0;0;1;0;0
4;51;9463934211;0,02254902;0,035630252;1037175846;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
4;41;2303183333;0,005714286;0,015873016;0;0;0;1;0
2;5;66,5;0;0,028571429;0;0;0;0;0
9;229;6606783899;0,00373444;0,015020196;8896836973;1;0;1;1
0;2;15;0;0,1;0;0;0;1;0
4;34;1367;0;0,001960784;0;1;0;1;0
14;154;7405360281;0,004924242;0,021452975;8533928457;1;0;1;1
6;174;3486370682;0,009364162;0,019687687;0;1;0;1;1
0;11;1267,25;0,02;0,03;0;1;1;0;0
2;61;1260524994;0;0,003225806;1315040438;1;0;1;1
0;42;2239363889;0,02;0,035454545;0;0;0;1;0
4;9;224,25;0;0,015384615;0;1;1;0;0
0;35;1621766667;0,007894737;0,040131579;0;1;0;1;0
6;101;3800089234;0,003883495;0,024032278;3179063602;1;0;1;1
0;11;9258988095;0,02;0,02952381;0;1;0;1;0
0;11;2129166667;0;0,009090909;0;1;1;0;0
2;40;1202916667;0,015813953;0,048604651;0;1;0;1;0
10;101;2681998105;0,010185185;0,021374201;4195335178;1;0;1;0
5;63;2618681061;0,005797101;0,011111111;1760939304;1;0;1;1
0;1;0;0,2;0,2;0;1;0;1;0
0;9;7401666667;0;0,014285714;0;1;0;1;0
2;150;4760778303;0,01212528;0,019068861;0;1;0;1;0
0;30;4262966667;0;0,013333333;6529516039;0;0;1;1
0;10;130,75;0,04;0,076666667;0;1;0;1;0
0;117;3228502137;0,005932203;0,018995891;0;1;0;1;0
1;45;2018,3;0,005681818;0,030822511;0;1;0;1;0
0;4;47;0;0,05;0;1;0;1;0
1;21;658,25;0,035497835;0,057482993;0;1;0;1;0
0;6;109,25;0;0,033333333;0;0;0;0;0
17;94;2267472565;0,002111614;0,008213489;4511078764;1;0;1;1
0;2;4;0;0,1;0;1;0;1;0
0;4;206,5;0,05;0,05;0;0;0;1;0
0;4;82;0;0,05;0;1;0;1;0
3;152;425174125;0,003947368;0,009780702;0;1;0;1;1
7;31;1629641667;0;0,026063126;0;0;0;1;0
10;222;9049534024;0,008536232;0,018457454;1066936985;1;0;1;0
0;9;125,5;0;0,007407407;0;1;0;1;0
4;186;5106262991;0,003723404;0,023642242;0;1;0;1;0
0;57;1315455182;0;0,009501916;0;1;0;1;1
0;1;0;0,2;0,2;0;0;0;1;0
0;13;9866666667;0,015384615;0,046153846;0;0;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
1;36;1378166667;0,005555556;0,026587302;0;1;0;1;0
0;32;348,25;0;0,010793651;0;0;0;1;0
0;11;382,25;0,018181818;0,063636364;0;0;0;1;0
0;5;256,5;0;0,04;0;0;0;1;0
0;10;249;0,04;0,064;0;1;0;1;0
4;110;4096712716;0,002654867;0,011061947;0;1;0;1;0
1;62;1288130556;0,003278689;0,009071038;1363692586;1;0;1;1
0;10;594;0;0,031666667;0;0;0;1;0
5;51;1364266667;0,007692308;0,011987179;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
0;11;189,25;0,027272727;0,048484848;0;0;0;1;0
4;9;281,75;0;0,030909091;0;0;0;1;0
7;46;1621025379;0,004081633;0,020544218;602352321;0;0;1;0
0;37;2323166667;0,010810811;0,018198198;0;1;0;1;0
14;12;338,25;0;0,002380952;0;0;0;1;0
3;2;15;0;0,04;0;1;1;0;0
0;7;4596666667;0,028571429;0,057142857;0;1;0;1;0
3;79;2431242995;0;0,005590278;0;1;0;1;0
0;24;1151;0;0,0125;4420382094;1;1;0;1
0;12;155;0,066666667;0,091666667;0;1;0;1;0
0;4;32;0;0,05;0;0;0;1;0
0;37;1048980263;0,005555556;0,024074074;0;1;0;1;0
0;12;1156666667;0,058333333;0,091666667;0;1;0;1;1
1;4;94,75;0;0,053333333;0;0;0;1;0
1;62;124317619;0,006451613;0,00983871;0;0;0;1;0
1;22;1148166667;0,009090909;0,036363636;7518979759;1;0;1;1
5;23;6596361111;0,039463602;0,056586058;0;1;0;1;1
0;4;42;0;0,05;0;0;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
1;43;1990125;0,001162791;0,024031008;6889766003;0;0;1;0
2;23;398,4;0;0,017391304;0;0;0;1;0
1;67;2413754403;0,006153846;0,01030303;0;0;0;1;0
0;14;4221666667;0;0,023809524;0;0;0;1;0
0;3;62,25;0;0,066666667;0;0;0;1;0
0;130;3313455754;0,007633588;0,028972728;0;1;0;1;0
0;9;651;0;0,022222222;68258708;1;0;1;1
0;2;96;0;0,05;0;1;1;0;0
0;8;126,25;0;0,05;0;0;1;0;0
0;2;11,5;0;0,1;0;0;0;1;0
1;47;3954,95;0,006;0,023714286;0;1;0;1;0
0;1;0;0,2;0,2;0;1;0;1;0
3;47;3993833333;0,002040816;0,043171115;0;1;0;1;0
0;14;1071083333;0,014285714;0,029047619;0;0;0;1;0
0;8;148,5;0;0,014285714;0;0;0;1;0
0;17;315,3;0;0,027843137;0;1;0;1;0
3;27;3188483333;0,017241379;0,031034483;0;0;0;1;0
0;19;1056658333;0,005882353;0,041176471;0;0;0;1;0
0;12;115;0,083333333;0,1;0;0;0;1;0
2;67;3397957955;0;0,015504136;0;0;0;1;0
4;35;9961480769;0,006081081;0,041741742;0;1;0;1;0
7;95;5696165963;0,004081633;0,023369348;1934978396;1;0;1;1
5;51;2003375779;0;0,008874272;4433548922;1;0;1;0
0;1;0;0,2;0,2;0;1;0;1;0
5;14;6292916667;0;0,0275;0;1;0;1;0
0;29;8195892857;0,003448276;0,025448823;0;1;0;1;0
2;9;652,5;0;0,036363636;0;0;0;1;0
0;40;9740833333;0,006837607;0,028205128;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
8;38;2666066667;0,002272727;0,016576479;1706291074;0;0;1;0
8;52;3374016667;0;0,003703704;1080893873;1;0;1;1
5;63;34450125;0,011897436;0,028190306;0;0;0;1;0
0;6;66,25;0;0,066666667;0;1;0;1;0
0;12;348,75;0;0,027777778;0;1;0;1;0
1;4;51,5;0,05;0,1;0;1;0;1;0
0;12;748,25;0,016666667;0,022222222;0;1;0;1;0
3;10;1579375;0,0125;0,06;0;1;0;1;0
0;2;11;0,088888889;0,188888889;0;0;0;1;0
0;6;1046666667;0;0,041666667;0;0;0;1;0
3;113;3770021698;0,008004926;0,019004516;1485051676;0;0;1;0
7;135;5520175505;0,002962963;0,010258137;0;0;0;1;0
0;2;171;0;0,1;0;1;0;1;0
0;7;130;0,057142857;0,085714286;0;1;0;1;0
0;2;22;0;0,1;0;1;0;1;0
0;20;1078583117;0,011111111;0,025925926;0;0;0;1;0
6;52;2983358135;0,010112994;0,017261259;174767153;1;0;1;0
0;9;69,75;0,088888889;0,122222222;0;0;0;1;0
7;238;1034036916;0,002419355;0,016345046;3851653215;0;0;1;0
5;167;8701851617;0,002401067;0,012477354;0;1;0;1;0
1;1;0;0;0,1;0;1;0;1;0
4;133;4885049069;0,002962963;0,008689192;1595538838;1;0;1;0
5;34;2193383333;0;0,024324324;0;1;0;1;1
10;35;1092354167;0,005073996;0,034935835;0;1;0;1;0
0;16;977125;0;0,0125;0;0;0;1;0
7;65;5410956705;0,002898551;0,019031516;0;1;0;1;0
2;46;1679666667;0,012;0,026;0;1;0;1;0
1;34;1333166667;0;0,006060606;8754045182;0;1;0;1
1;43;9142294372;0,013636364;0,025762987;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
0;12;349,5;0;0,008333333;0;0;0;1;0
0;4;105;0;0,05;0;1;0;1;0
0;17;3150833333;0;0,014705882;0;0;0;1;1
0;65;387302197;0,014393939;0,01991342;0;1;0;1;1
4;24;5830833333;0;0,007692308;0;1;0;1;0
0;7;155,5;0,047619048;0,085714286;0;1;0;1;0
1;55;2780609524;0,019242424;0,045272727;9137331307;0;0;1;0
0;24;6122083333;0,016666667;0,026388889;0;0;0;1;0
7;32;2092,5;0,010526316;0,026315789;235676355;0;0;1;0
0;2;0;0,2;0,2;0;0;0;1;0
2;45;2336319444;0,020833333;0,039236111;0;0;0;1;0
0;45;7470428571;0,017777778;0,031296296;0;1;0;1;0
14;52;1090385281;0,006479313;0,039161584;5539900181;1;0;1;0
0;44;1975825;0;0,032142857;0;0;0;1;0
12;129;3367041281;0,001428571;0,018456829;103529974;1;0;1;1
0;23;6471428571;0,004347826;0,022222222;0;1;0;1;0
5;6;60;0,05;0,0525;0;0;0;1;0
0;13;1385416667;0,023076923;0,028205128;0;0;0;1;0
0;5;298;0,04;0,05;0;1;0;1;0
0;19;1401083333;0,02;0,05;0;0;0;1;0
0;27;3937888889;0;0,032193939;0;1;1;0;0
0;7;2478;0,028571429;0,057142857;0;1;0;1;1
1;37;1702916667;0;0,009047619;0;1;1;0;0
0;63;140150873;0;0,003225806;8895486906;1;0;1;1
0;1;0;0,2;0,2;0;0;0;1;0
3;11;281425;0,004166667;0,053125;0;1;0;1;0
0;34;1491775;0,002020202;0,024793388;0;1;0;1;1
0;91;2056106981;0,008888889;0,023937057;0;1;0;1;0
0;3;63;0;0,033333333;0;1;0;1;0
3;35;2109919048;0,018918919;0,027190827;238705054;0;0;1;0
2;7;460,75;0,022222222;0,037037037;0;0;0;1;0
3;39;1406,95;0,01533101;0,039562226;5606382766;1;0;1;0
2;64;3757079762;0,012254902;0,022009804;1888360212;1;0;1;0
4;50;1295008333;0,000892857;0,015595238;0;1;0;1;1
0;69;1002104167;0;0,013140097;0;1;0;1;0
5;27;1883725;0;0,019047619;0;1;0;1;0
2;10;445;0,016666667;0,033333333;0;0;1;0;0
0;69;2243676587;0;0,002985075;979922066;1;0;1;1
0;18;191;0;0,033333333;0;1;0;1;0
0;13;1933666667;0,015384615;0,023076923;0;1;1;0;0
0;64;1690778409;0,014285714;0,025219349;0;0;0;1;0
3;35;1698;0,005714286;0,005714286;9352994426;1;0;1;1
1;99;3517039683;0,007189542;0,020421866;0;1;0;1;1
4;27;472,5;0;0,015384615;0;0;0;1;0
5;111;8684983333;0,002678571;0,019613095;3696136038;0;0;1;0
2;36;1653395833;0,005555556;0,022839506;6825041784;0;0;1;0
1;98;3561139286;0,008163265;0,018367347;7819779587;1;0;1;1
3;6;3690277778;0;0,086666667;0;1;0;1;0
8;53;1899058333;0,004938272;0,007694004;1416739222;0;0;1;0
0;4;46,25;0;0,1;0;1;0;1;1
3;132;509875498;0,010632603;0,014962157;2209003373;1;0;1;1
0;1;0;0,2;0,2;0;1;0;1;0
0;4;90,5;0,1;0,166666667;0;1;0;1;0
5;167;5080233631;0,000238095;0,004785636;6481173101;1;0;1;1
5;18;251,9;0;0,03015873;0;1;0;1;0
1;22;851,25;0,004347826;0,020289855;0;1;1;0;0
0;1;0;0,2;0,2;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
1;13;543;0;0,008333333;0;0;1;0;0
0;6;185,5;0,016666667;0,05;0;0;1;0;0
1;2;2383333333;0;0,05;0;0;0;1;0
0;61;1964847222;0,021311475;0,041065574;0;1;0;1;0
0;5;0;0,2;0,2;0;1;0;1;0
13;161;3457628812;0,006140351;0,018923933;15988034;1;0;1;1
9;114;299700203;0;0,005989942;3256725746;1;0;1;1
0;39;4022;0;0,034188034;0;1;0;1;0
0;1;41,5;0,133333333;0,15;0;0;0;1;0
4;19;1542791667;0,00952381;0,042857143;0;0;0;1;0
11;91;2434144872;0,002020202;0,019021966;1051901813;0;0;1;0
3;110;5442085417;0,005409357;0,02942233;9294011981;1;0;1;1
0;62;3299525;0;0,009539422;51680996;1;0;1;1
0;16;885,75;0;0,025;0;0;0;1;0
0;16;219,55;0;0,014583333;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
0;3;47,5;0,1;0,166666667;0;1;0;1;0
4;3;2366666667;0;0,05625;0;0;0;1;0
14;34;6716428571;0;0,016216216;0;0;0;1;0
9;139;6566867562;0,003477444;0,015531015;6739709637;1;0;1;0
6;11;501,5;0;0,007142857;0;1;1;0;0
0;12;770,25;0;0,033333333;0;0;1;0;0
2;38;1370038095;0;0,004444444;0;1;0;1;0
7;337;1183510389;0,005228377;0,015719446;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
7;33;9164583333;0;0,013333333;0;0;0;1;0
0;4;132,5;0,175;0,183333333;0;1;0;1;0
3;3;14;0;0,028571429;0;1;0;1;0
0;1;0;0,2;0,2;0;1;0;1;0
5;55;3057045833;0,011666667;0,018737892;0;1;0;1;0
0;2;442,5;0;0,1;0;0;0;1;0
9;54;2446144571;0,004678363;0,009409888;1943058508;1;0;1;1
12;13;2692333333;0;0,01;0;0;1;0;0
2;5;156;0;0,028571429;0;0;1;0;0
1;24;819,15;0;0,001449275;0;0;0;1;0
0;23;1434908333;0;0,030952381;0;0;0;1;0
2;8;177,25;0;0,025;0;0;1;0;0
0;81;1950840873;0,004938272;0,024773663;0;1;0;1;1
0;3;116,75;0;0,066666667;0;1;0;1;0
6;21;7525666667;0,015384615;0,022435897;7072429969;1;0;1;0
4;99;2171547149;0,016281269;0,029507982;4495585092;1;0;1;0
8;157;6123741494;0,007198364;0,019816374;0;1;0;1;1
0;141;4310775;0,001408451;0,013891039;0;0;0;1;0
7;23;502525;0,007142857;0,021428571;0;1;0;1;0
6;26;1565958333;0,005882353;0,017647059;8045767732;1;0;1;1
5;118;2595095833;0,001680672;0,012371615;387483363;1;0;1;1
2;22;1140,15;0,005555556;0,039814815;500765405;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
5;56;3327537566;0,006578947;0,022060248;0;0;0;1;0
0;17;664,5;0;0,011764706;0;1;0;1;0
9;95;2625185014;0,003;0,027077656;2815539375;1;0;1;0
0;89;3747814286;0,013636364;0,030211039;0;1;0;1;1
1;31;1126,25;0;0,024242424;0;1;0;1;0
2;20;3935833333;0,008333333;0,033872603;0;1;0;1;0
2;145;5962732411;0,002857143;0,013265367;1;1;0;1;1
4;3;21,25;0;0,05;0;1;1;0;1
0;4;121,75;0;0,05;0;0;0;1;0
2;11;263;0;0,016666667;46308063;1;0;1;1
2;22;325;0;0,007246377;1910349568;0;0;1;1
0;5;1788333333;0;0,04;0;1;0;1;0
0;9;1655833333;0,007407407;0,06;0;0;0;1;0
1;7;58,9;0;0,025;0;0;1;0;0
1;27;1381,75;0,006896552;0,034482759;0;1;0;1;0
5;54;1547477273;0;0,017333333;0;1;0;1;1
0;19;4656333333;0;0,026315789;0;1;1;0;0
0;10;328,5;0;0,041666667;0;1;0;1;0
3;44;7371819347;0,005581395;0,023137121;0;1;0;1;0
0;5;55,5;0;0,04;0;0;0;1;0
0;11;145;0,018181818;0,036363636;0;1;0;1;0
0;5;204;0,057142857;0,104081633;0;1;0;1;0
1;17;1340583333;0,047058824;0,071568627;0;1;0;1;1
0;51;7429603175;0,003921569;0,012121212;0;1;0;1;0
0;17;2186961538;0,01875;0,02422619;0;0;0;1;0
2;6;84,25;0,033333333;0,044444444;0;0;0;1;0
0;64;4492311111;0,004761905;0,022705971;0;1;0;1;1
2;41;8572666667;0,012195122;0,0242741;5850665427;1;0;1;0
1;19;1773375;0,011764706;0,030392157;2811635484;1;0;1;1
5;51;1346630231;0,007126437;0,029719534;0;1;0;1;0
0;1;0;0,2;0,2;0;1;0;1;0
0;30;8058333333;0;0,003333333;0;1;1;0;0
2;18;1372975;0;0,017391304;4164625944;0;0;1;1
0;30;2445066667;0,033333333;0,026888889;0;0;0;1;0
5;72;4140333766;0,001315789;0,024597953;0;1;0;1;0
0;23;3483833333;0,008695652;0,004347826;0;1;1;0;0
0;15;325,5;0,02;0,058666667;0;0;0;1;0
0;64;1911610665;0,0125;0,026739194;0;1;0;1;0
8;17;1464416667;0,019047619;0,034920635;0;1;0;1;0
2;19;4725416667;0;0,005;0;1;0;1;0
0;38;1593583333;0;0,010526316;0;1;0;1;0
5;6;1350833333;0;0,009090909;0;1;1;0;0
1;77;4350647321;0,012727273;0,023842532;1438546841;1;0;1;0
2;33;1399,15;0;0,011290323;1245078371;1;1;0;1
1;49;6635277778;0;0,005319149;0;1;0;1;0
7;42;1717666667;0,001960784;0,029981326;0;0;0;1;0
0;34;7403071429;0;0,014052288;0;1;0;1;0
0;7;105;0;0,033333333;0;0;1;0;0
5;38;1859382937;0,004545455;0,009090909;0;0;0;1;0
0;29;874952381;0,004597701;0,044367816;0;0;0;1;0
6;22;1275092424;0;0,013512907;6574605279;0;0;1;0
5;53;3372748214;0,003773585;0,002515723;0;0;0;1;0
4;53;1328626894;0,017857143;0,022238793;0;0;0;1;0
10;82;2378377381;0,004318937;0,017004257;139750483;1;0;1;1
0;2;67,5;0;0,1;0;0;0;1;0
6;12;342125;0;0,007142857;0;1;1;0;0
0;27;1009375;0,007407407;0,040740741;0;1;1;0;1
0;18;502;0;0,01;0;0;1;0;0
0;6;530;0,016666667;0,041666667;0;1;0;1;0
2;1;0;0;0,04;0;0;0;1;0
0;7;340,5;0;0,028571429;0;1;1;0;0
4;31;731;0;0,005882353;0;0;1;0;0
0;25;9483428571;0;0,009;0;1;0;1;0
1;100;4436376299;0;0,007150715;0;1;0;1;1
1;10;219,5;0;0,027272727;0;0;0;1;0
0;3;56,75;0,1;0,125;0;1;0;1;0
3;20;758,75;0;0,02;3826667925;1;0;1;1
0;4;72,5;0;0,05;0;0;0;1;0
5;36;1334083333;0;0,005405405;0;1;0;1;0
6;17;450,75;0,028571429;0,052380952;1410739957;1;0;1;1
0;3;1952,5;0,066666667;0,122222222;0;1;0;1;0
0;3;121,5;0;0,007407407;0;1;1;0;0
0;2;0;0,2;0,2;0;1;0;1;0
11;36;7761666667;0;0,014880952;0;0;0;1;0
0;83;3091146033;0,004938272;0,019075614;0;1;0;1;0
1;27;8183166667;0,007407407;0,017354497;0;1;0;1;0
0;14;684,75;0;0,014285714;0;1;0;1;0
0;27;1224541667;0;0,024691358;0;0;1;0;0
0;12;4590833333;0,004545455;0,084545455;0;0;0;1;0
0;6;4743333333;0;0,01;0;0;0;1;0
0;11;315;0;0,036363636;0;0;1;0;0
6;37;783875;0,003409091;0,031709957;0;1;0;1;0
6;71;1445458333;0,004054054;0,013963964;1230811748;1;0;1;1
0;19;517;0,010526316;0,026315789;0;0;0;1;0
0;7;444;0;0,028571429;5975418351;0;1;0;1
0;87;1197700198;0;0,002352941;3800063931;1;1;0;1
0;3;16;0,066666667;0,133333333;0;0;0;1;0
6;179;1041578364;0,002551834;0,020876741;1808361086;1;0;1;0
6;119;6245704152;0,003125;0,012179841;3232493691;0;0;1;1
7;85;2409875;0,006818182;0,017267562;101319644;0;0;1;0
0;52;2004708333;0;0,019337607;0;0;0;1;0
1;26;1905078571;0,022666667;0,0346;1170614611;1;0;1;1
0;22;9034305556;0,00952381;0,021428571;0;1;0;1;0
0;1;0;0,2;0,2;0;1;0;0;0
5;7;9356666667;0;0,0375;0;1;0;1;1
0;41;979375;0,004651163;0,009302326;0;1;0;1;0
2;6;1271666667;0,05;0,04375;0;0;0;1;0
1;23;1280,45;0;0,008695652;3654680355;0;1;0;1
0;9;427;0;0,025;131168283;0;1;0;1
0;2;93;0;0,05;0;0;0;1;0
1;27;7875357143;0;0,005142857;0;1;0;1;0
0;8;210,4;0;0,05;0;1;1;0;0
0;11;257,75;0;0,024242424;0;0;1;0;0
16;113;804158887;0,007936508;0,026808161;0;0;0;1;0
6;172;7017192635;0,001396648;0,019865374;0;1;0;1;0
0;38;1244,35;0,039473684;0,053909774;0;0;0;1;0
7;40;1591888095;0;0,012186396;4866217061;0;0;1;1
5;8;114,6;0;0,01;0;1;1;0;0
12;351;8650048771;0,012452132;0,027372411;1984555788;1;0;1;0
0;8;123;0,025;0,029166667;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
2;54;1986553118;0,005128205;0,019939049;2582676446;0;0;1;0
8;31;1363,7;0,011111111;0,027830688;1389178731;1;0;1;0
2;162;375319449;0;0,003477932;7710821943;1;1;0;1
0;2;0;0,2;0,2;0;1;0;1;0
5;28;1070625;0;0,022427035;0;0;0;1;0
